id,name,brand,price,display,ram,rom,battery,rating,reviews,express
IT910MP25FQ7VNAFAMZ,itel a33 plus,Itel,7590,5.0,1,32,3020,0.0,0,False
TE685MP2XNC4SNAFAMZ,tecno spark 10c,Tecno,18699,6.6,8,128,5000,0.0,0,False
XI996MP31XYLVNAFAMZ,xiaomi redmi a2+ (plus),XIAOMI,12499,6.52,2,32,5000,5.0,1,False
NO891MP2NAEN9NAFAMZ,"nokia c12 6.3""display",Nokia,13499,6.3,2,64,3000,0.0,0,False
IT910MP22DL2MNAFAMZ,itel a60,Itel,10700,6.6,2,32,5000,4.0,1,False
RE851MP2CAW59NAFAMZ,realme c25y,Realme,19590,6.5,4,128,5000,0.0,0,False
XT648MP1H9144NAFAMZ,x tigi sharp 2,X Tigi,16300,7.12,4,64,5500,3.5,2,False
SA948MP2NVMQSNAFAMZ,samsung galaxy a14,Samsung,20390,6.6,4,64,5000,1.0,1,False
XA876MP2O3551NAFAMZ,xiaomi redmi 10a,XIAOMI,18200,6.53,4,128,5000,0.0,0,False
SA948MP2M2US1NAFAMZ,samsung galaxy a14,Samsung,20399,6.6,4,64,5000,0.0,0,False
TE685MP3AMHC8NAFAMZ,tecno spark 10,Tecno,20399,6.6,8,128,5000,5.0,1,False
SA948MP03VFZ4NAFAMZ,samsung galaxy a03 core,Samsung,11899,6.5,2,32,5000,0.0,0,False
IN213MP1Y9VWXNAFAMZ,infinix hot 30 play,Infinix,19299,6.82,8,128,6000,0.0,0,False
TE685MP2N0ZZZNAFAMZ,tecno spark 10 pro,Tecno,26799,6.8,16,256,5000,0.0,0,False
IN213MP1UF4G8NAFAMZ,infinix note 30,Infinix,29999,6.66,8,256,5000,0.0,0,False
TE685MP2U5RIDNAFAMZ,"tecno pop 7 pro 6.6"" display 4gb ram + 64gb rom 13mp ",Tecno,16999,6.6,4,64,5000,0.0,0,False
TE685MP38U6IWNAFAMZ,tecno spark 10c,Tecno,16685,6.6,4,128,5000,3.8,8,False
IN213MP1YL7IRNAFAMZ,infinix hot 30 play,Infinix,18880,6.82,8,128,6000,0.0,0,False
SA948MP25YH41NAFAMZ,samsung galaxy a24 4g,Samsung,31999,6.5,4,128,5000,0.0,0,False
SA948MP28D7DENAFAMZ,samsung galaxy a14,Samsung,19980,6.6,4,64,5000,0.0,0,False
IT910MP2IAACDNAFAMZ,"itel s23 6.6""",Itel,18850,6.6,8,128,5000,0.0,0,False
TE685MP2R1QEQNAFAMZ,tecno camon 20 pro 4g mr doodle edition,Tecno,35699,6.67,8,256,5000,0.0,0,False
TE685MP21F2FPNAFAMZ,"tecno pop 7 pro 6.6""display+upto 7gb ram+64gb storage (4g-dual sim)",Tecno,16390,6.6,7,64,5000,0.0,0,False
TE685MP1O398XNAFAMZ,tecno camon 20 pro,Tecno,35999,6.67,8,256,5000,0.0,0,False
TE685MP2B4QCXNAFAMZ,tecno camon 20 pro,Tecno,34990,6.67,8,256,5000,0.0,0,False
XI996MP1TS2BQNAFAMZ,xiaomi redmi 12c,XIAOMI,15799,6.71,3,64,5000,0.0,0,False
TE685MP37L65KNAFAMZ,"tecno spark 10 // disp 6.6""// 128gb+8gb// 50 mp//dual sim// 5000mah//ksly+sw+bt+r",Tecno,20299,6.6,8,128,5000,0.0,0,False
XI996MP21BXJ6NAFAMZ,xiaomi redmi 12c,XIAOMI,19599,6.71,4,128,5000,0.0,0,False
SA948MP1X7M8HNAFAMZ,samsung galaxy a24 4g,Samsung,31999,6.5,4,128,5000,0.0,0,False
IN213MP25F3Z2NAFAMZ,"infinix smart 7 plus 6.6""",Infinix,13850,6.6,3,64,6000,0.0,0,False
TE685MP28RTV0NAFAMZ,tecno spark 10c,Tecno,17200,6.6,4,128,5000,0.0,0,False
IN213MP1PLVRMNAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,14999,6.6,3,64,6000,0.0,0,False
RE851MP0AIDUANAFAMZ,"realme c25y 6.5""",Realme,20500,6.5,4,128,5000,0.0,0,False
OP896MP2I03Q2NAFAMZ,oppo  a18,Oppo,20299,6.56,4,128,5000,1.0,1,False
TE685MP1QBE3WNAFAMZ,tecno spark 10c,Tecno,17300,6.6,4,128,5000,4.5,4,False
IN213MP30126UNAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,13999,6.6,3,64,6000,4.3,3,False
SA948MP2LPIM8NAFAMZ,samsung galaxy a04,Samsung,16499,6.5,4,64,5000,0.0,0,False
OP896MP2SUVQYNAFAMZ,"oppo  a38 - 6.56"" screen",Oppo,23495,6.56,4,128,5000,0.0,0,False
OP896MP1QM3YUNAFAMZ,oppo a18,Oppo,19799,6.56,4,128,5000,0.0,0,False
IT910MP3AZ2C3NAFAMZ,itel a60s,Itel,14999,6.6,4,128,5000,0.0,0,False
IN213MP27SD3FNAFAMZ,infinix smart 7 hd dual sim 4g - 6.6'' - 64gb+ 2gb up to 4gb ram  - 5000mah ce18,Infinix,13299,7.0,2,64,5000,5.0,3,False
IN213MP1ZQ91UNAFAMZ,infinix smart 7 plus,Infinix,14199,6.6,3,64,6000,0.0,0,False
IN213MP2108VDNAFAMZ,infinix note 30 pro,Infinix,37998,6.67,8,256,5000,0.0,0,False
IT910MP2UJD32NAFAMZ,itel a04,Itel,9399,6.3,2,32,4000,0.0,0,False
IT910MP1UHLG5NAFAMZ,itel a60s,Itel,14895,6.6,4,128,5000,0.0,0,False
IT910MP2Z2E8JNAFAMZ,itel a60s,Itel,14899,6.6,4,128,5000,0.0,0,False
TE685MP23SUI9NAFAMZ,tecno spark 10 pro,Tecno,27495,6.8,16,256,5000,0.0,0,False
IN213MP1O9M0HNAFAMZ,infinix hot 30 play,Infinix,19799,6.82,8,128,6000,5.0,1,False
OP896MP3AEHLFNAFAMZ,oppo a78,Oppo,34999,6.43,8,256,5000,0.0,0,False
RE851MP2TKFEFNAFAMZ,realme c30s,Realme,15999,6.5,3,64,5000,0.0,0,False
NO891MP2F7VPZNAFAMZ,nokia c12,Nokia,13499,6.3,2,64,3000,0.0,0,False
OP896MP21UUAXNAFAMZ,oppo a17,Oppo,20600,6.56,4,64,5000,0.0,0,False
XI996MP2237GMNAFAMZ,xiaomi redmi 12c,XIAOMI,19799,6.71,4,128,5000,4.8,4,False
IT910MP2WR0FPNAFAMZ,"itel a18 ;5.0"" ",Itel,7099,5.0,1,32,2400,0.0,0,False
SA948MP1PGIHKNAFAMZ,samsung galaxy a14,Samsung,19999,6.6,4,64,5000,0.0,0,False
AP044MP37NBIYNAFAMZ,apple one 14 pro max,Apple,204999,6.7,6,256,4323,0.0,0,False
IN213MP2KOVC9NAFAMZ,infinix hot 30 play,Infinix,19499,6.82,8,128,6000,0.0,0,False
IT910MP1PZVHSNAFAMZ,itel a60,Itel,10495,6.6,2,32,5000,4.5,2,False
TE685MP2P2C5QNAFAMZ,"tecno pop 7 6.6"" display 2gb ram + 64gb rom",Tecno,12295,6.6,2,64,5000,0.0,0,False
SA948MP1BCN2FNAFAMZ,samsung galaxy a04s,Samsung,22499,6.5,4,64,5000,0.0,0,False
SA948MP0DQTASNAFAMZ,samsung galaxy a23,Samsung,27499,6.6,4,64,5000,3.4,7,False
SA948MP2VWGEQNAFAMZ,samsung galaxy m34 5g,Samsung,39999,6.5,6,128,6000,0.0,0,False
VI088MP2T6FG8NAFAMZ,vivo 17s - 6.56'' display,Vivo,20899,6.56,6,128,5000,0.0,0,False
TE685MP2RMD3LNAFAMZ,tecno camon 20,Tecno,29999,6.67,8,256,5000,5.0,1,False
XT648MP1GVF80NAFAMZ,x tigi a10s,X Tigi,10799,6.3,3,32,4000,0.0,0,False
IN213MP2ZTMBWNAFAMZ,infinix hot 30 play,Infinix,18500,6.82,8,128,6000,0.0,0,False
TE685MP2W9UDGNAFAMZ,"tecno spark 10 pro - 6.8"" 8gb ram",Tecno,23999,6.8,8,128,5000,2.0,2,False
DO268MP2ZILDBNAFAMZ,"doogee s61 pro 6.0"" 128gb+8gb android 12  20mp night vision 5180mah smartphones",Doogee,31999,6.0,8,128,5180,0.0,0,False
IN213MP319NFQNAFAMZ,infinix smart 7 plus,Infinix,13299,6.6,3,64,6000,0.0,0,False
MA591MP35K34ZNAFAMZ,"maxphone max80 plus - 6.52"" - 16gb + 2gb ram (dual sim) - 5075mah - blue",Maxphone,7849,6.52,2,16,5075,0.0,0,False
IT910MP1QE7CPNAFAMZ,"itel s23 6.6""",Itel,13895,6.6,8,128,5000,0.0,0,False
IT910MP2B921FNAFAMZ,itel a60s,Itel,14799,6.6,4,128,5000,0.0,0,False
IN213MP2B2B0TNAFAMZ,infinix hot 30,Infinix,26900,6.78,8,256,5000,4.5,2,False
SA948MP1OLLC6NAFAMZ,samsung galaxy a04,Samsung,17550,6.5,4,64,5000,4.5,2,False
IN213MP1NWQN2NAFAMZ,infinix smart 7 hd,Infinix,13299,7.0,2,64,5000,0.0,0,False
XI996MP34QP5FNAFAMZ,xiaomi redmi a2 plus,XIAOMI,13299,6.52,2,32,5000,0.0,0,False
TE685MP2WTYAANAFAMZ,"tecno pop 7  6.6"" display 2gb ram + 64gb rom",Tecno,12599,6.6,2,64,5000,3.3,3,False
IT910MP2WQK1JNAFAMZ,itel a60s,Itel,14980,6.6,4,128,5000,0.0,0,False
IT910MP2PKJXWNAFAMZ,itel a60s,Itel,10995,6.6,8,64,5000,0.0,0,False
IN213MP1V38BTNAFAMZ,infinix hot 30 play,Infinix,19499,6.82,8,128,6000,5.0,1,False
OP896MP34JMO9NAFAMZ,oppo a17,Oppo,20850,6.56,4,64,5000,0.0,0,False
IT910MP20ZFM8NAFAMZ,itel a60,Itel,10695,6.6,2,32,5000,0.0,0,False
SA948MP312O4RNAFAMZ,samsung galaxy f23,Samsung,32999,6.6,6,128,5000,0.0,0,False
IT910MP2W54FRNAFAMZ,itel a60s,Itel,14650,6.6,4,128,5000,0.0,0,False
XI996MP1482NVNAFAMZ,"xiaomi redmi a1+ 6.52"" 2gb + 32gb 5000mah (dual sim) 4g lte +free quality gifts",XIAOMI,13888,6.52,2,32,5000,0.0,0,False
HO378MP367F3BNAFAMZ,hotwav cyber x pro,Hotwav,42160,6.78,12,256,10200,0.0,0,False
IT910MP2QBQFFNAFAMZ,itel a60s,Itel,12399,6.6,4,64,5000,0.0,0,False
MA541MP266HM8NAFAMZ,"maxfone max50 pro 6.55""",Maxfone,9500,6.55,3,32,3750,0.0,0,False
TE685MP2W535KNAFAMZ,tecno spark 10 pro,Tecno,22999,6.8,8,128,5000,5.0,1,False
SA948MP2CGJ1DNAFAMZ,samsung galaxy a24 4g,Samsung,34599,6.5,6,128,5000,0.0,0,False
IN213MP1VPE7ONAFAMZ,infinix smart 7 hd,Infinix,12450,7.0,2,64,5000,5.0,3,False
IN213MP2G4W29NAFAMZ,infinix hot 30 play,Infinix,19599,6.82,8,128,6000,0.0,0,False
OP896MP277TF5NAFAMZ,oppo a78,Oppo,33100,6.43,8,256,5000,0.0,0,False
VI088MP2N83EGNAFAMZ,vivo y17s - 6.56'' display,Vivo,20599,6.56,6,128,5000,0.0,0,False
TE685MP2JLVQBNAFAMZ,tecno spark 10 5g,Tecno,26499,6.6,16,256,5000,0.0,0,False
IT910MP30B5J5NAFAMZ,"itel a18  ;5.0"" ;",Itel,7499,5.0,1,32,2400,5.0,1,False
UL031MP34NAA5NAFAMZ,ulefone note 15,Ulefone,10730,6.22,2,32,4000,0.0,0,False
TE685MP32BRRPNAFAMZ,"tecno pop 7  6.6"" display 64gb rom + up to 4gb ram",Tecno,13399,6.6,4,64,5000,0.0,0,False
TE685MP1W4LWXNAFAMZ,"tecno camon 20 6.67""(256gb+8gb )64mp",Tecno,28500,6.67,8,256,5000,0.0,0,False
OP896MP04JP6VNAFAMZ,oppo a16k,Oppo,19999,6.52,4,64,4230,5.0,1,False
XI996MP13MN23NAFAMZ,"xiaomi redmi a1+ 6.52"" 2gb + 32gb 5000mah (dual sim) 4g lte +free classy gifts",XIAOMI,13888,6.52,2,32,5000,0.0,0,False
TE685MP2NGBGENAFAMZ,"tecno spark 10 6.6"" hd+ 128gb rom + 8gb ram 4g 5000mah+classy gifts",Tecno,19999,6.6,8,128,5000,0.0,0,False
IN213MP31X6YONAFAMZ,infinix infinixx hot 12,Infinix,17999,6.82,4,64,5000,0.0,0,False
OP896MP2JZ1QINAFAMZ,oppo a18,Oppo,19999,6.56,4,128,5000,0.0,0,False
TE685MP1YIIDBNAFAMZ,tecno camon 20,Tecno,28999,6.67,8,256,5000,0.0,0,False
SA948MP2XLR4ENAFAMZ,samsung galaxy m34 5g,Samsung,39899,6.5,6,128,6000,0.0,0,False
RE851MP35H3HZNAFAMZ,realme c30s,Realme,15999,6.5,3,64,5000,0.0,0,False
TE685MP2CQAXHNAFAMZ,"tecno pop 7 pro 6.6""display+upto 7gb ram+64gb storage (4g-dual sim)",Tecno,15490,6.6,7,64,5000,0.0,0,False
XI996MP1XX686NAFAMZ,xiaomi redmi 12c,XIAOMI,19599,6.71,4,128,5000,5.0,1,False
IN213MP2MW0HENAFAMZ,infinix smart 7 plus,Infinix,13699,6.6,3,64,6000,4.7,3,False
OP896EL177JE4NAFAMZ,"oppo a7 - 64gb rom - 3gb ram - 6.2"" - 4230mah - dual sim 4g - gold",Oppo,24000,6.2,3,64,4230,0.0,0,False
OP896MP388T8UNAFAMZ,oppo a98 5g 6.72-inch,Oppo,43699,6.72,8,256,5000,0.0,0,False
IN213MP1YAT76NAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,14399,6.6,3,64,6000,0.0,0,False
NO891MP1RHKPLNAFAMZ,nokia c31,Nokia,17000,6.75,4,64,5050,0.0,0,False
IT910MP2F8HV5NAFAMZ,itel a04,Itel,9690,6.3,2,32,4000,0.0,0,False
OP896MP07V6IGNAFAMZ,oppo a96,Oppo,38799,6.43,8,256,4500,0.0,0,False
XI996MP2ZZG0ZNAFAMZ,xiaomi redmi a2+ 6.52 inches2gb ram 32gb storage,XIAOMI,12990,6.52,2,32,5000,1.0,1,False
IN213MP2ZH9VINAFAMZ,infinix smart 7 hd,Infinix,13499,7.0,2,64,5000,5.0,2,False
IN213MP252S6GNAFAMZ,infinix note 30,Infinix,28899,6.66,8,256,5000,0.0,0,False
TE685MP24XQJINAFAMZ,"tecno spark 10c //display 6.6""// 128gb+8gb ram// 16mp//dual sim// 5000mah//ksly -g",Tecno,18499,6.6,8,128,5000,4.3,10,False
HO358MP2DCGK7NAFAMZ,honor x6,Honor,19699,6.5,4,64,5000,0.0,0,False
SA948MP2BDJ1GNAFAMZ,samsung galaxy a14,Samsung,20350,6.6,4,64,5000,0.0,0,False
TE685MP0UX3AVNAFAMZ,"tecno pop 5 pro 6.52""//size (2gb ram +32gb)8mp 6000mah",Tecno,13299,6.52,2,32,6000,0.0,0,False
IT910MP2CFZI0NAFAMZ,itel a04,Itel,9499,6.3,2,32,4000,0.0,0,False
IT910MP1Z9D99NAFAMZ,"itel a18  ;5.0"" ;",Itel,7399,5.0,1,32,2400,0.0,0,False
OP896MP36CE41NAFAMZ,oppo a78,Oppo,33100,6.43,8,256,5000,0.0,0,False
IT910MP33Q1NRNAFAMZ,itel a04,Itel,9499,6.3,2,32,4000,0.0,0,False
SA948MP26X6ICNAFAMZ,samsung galaxy a14,Samsung,19890,6.6,4,64,5000,5.0,1,False
SA948MP2MGSBVNAFAMZ,samsung galaxy m13,Samsung,24590,6.6,4,64,5000,4.0,1,False
TE685MP2CSYQNNAFAMZ,tecno spark 10c ,Tecno,17499,6.6,4,128,5000,0.0,0,True
IN213MP1PTKC4NAFAMZ,infinix zero 30 5g,Infinix,54999,6.78,12,256,5000,0.0,0,False
TE685MP1SSQ0FNAFAMZ,tecno spark 10c - 6.56'' display -128gb + 8gb ram - - 5000mah+smartnets 10,Tecno,19900,6.56,8,128,5000,5.0,1,False
OA096MP27WN3NNAFAMZ,oale db1,Oale,6799,6.55,1,8,3750,0.0,0,False
IT910MP29TG9DNAFAMZ,itel p40,Itel,11650,6.6,4,64,6000,0.0,0,False
RE851MP2TD9RFNAFAMZ,realme c55,Realme,28895,6.72,8,256,5000,0.0,0,False
XI996MP2WJMO1NAFAMZ,xiaomi redmi 12c,XIAOMI,19550,6.71,4,128,5000,0.0,0,False
TE685MP2TASPLNAFAMZ,"tecno pop 7 (bf6) 6.6"" hd+",Tecno,13800,6.6,4,64,5000,0.0,0,False
IN213MP2AH1E1NAFAMZ,infinix note 30 pro,Infinix,37598,6.67,8,256,5000,0.0,0,False
IT910MP2IKYQWNAFAMZ,itel a04,Itel,9680,6.3,2,32,4000,5.0,1,False
SA948MP3B1BQYNAFAMZ,samsung galaxy a14,Samsung,19290,6.6,4,64,5000,0.0,0,False
SA948MP36ZY2VNAFAMZ,samsung galaxy m33 5g,Samsung,33490,6.6,6,128,6000,4.5,18,False
IT910MP2GNJFPNAFAMZ,itel a05s,Itel,9895,6.6,4,32,4000,0.0,0,False
IT910MP0G40OPNAFAMZ,itel s18,Itel,13500,6.6,2,64,5000,0.0,0,False
SA948MP28LBI5NAFAMZ,samsung galaxy z flip5,Samsung,159999,6.7,8,256,3700,0.0,0,False
IN213MP3APCOINAFAMZ,infinix smart 7 plus,Infinix,13599,6.6,3,64,6000,0.0,0,False
TE685MP1UF2BTNAFAMZ,tecno camon 20,Tecno,28399,6.67,8,256,5000,0.0,0,False
XI996MP2X6HRNNAFAMZ,xiaomi redmi a2 plus,XIAOMI,12699,6.52,2,32,5000,0.0,0,False
IN213MP2L6UA1NAFAMZ,infinix note 30 pro,Infinix,37598,6.67,8,256,5000,0.0,0,False
IN213MP2L6UA1NAFAMZ,infinix note 30 pro,Infinix,37598,6.67,8,256,5000,0.0,0,False
OP896MP0I72OUNAFAMZ,oppo reno 7 5g,Oppo,56599,6.43,8,256,4500,0.0,0,False
NO891MP2BDQJPNAFAMZ,"nokia c12 6.3""display",Nokia,13800,6.3,2,64,3000,0.0,0,False
TE685MP2JZF4ENAFAMZ,tecno spark 10 pro,Tecno,22235,6.8,8,128,5000,3.2,13,False
XI996MP2XR1OKNAFAMZ,xiaomi redmi 12c,XIAOMI,15799,6.71,3,64,5000,0.0,0,False
TE685MP1YCYCYNAFAMZ,"tecno pop 7 pro 6.6"" 3gb + 64gb rom 13mp ",Tecno,13649,6.6,3,64,5000,0.0,0,False
IN213MP1GA98PNAFAMZ,infinix hot 20i,Infinix,16599,6.6,4,64,5000,0.0,0,False
TE685MP2V6KIDNAFAMZ,tecno spark 10,Tecno,19699,6.6,16,128,5000,0.0,0,False
UL031MP0OLIXBNAFAMZ,ulefone note 10p 3gb+128gb 5500mah battery 6.52 inch android 11 4g dual sim otg smartphone - green,Ulefone,11499,6.52,3,128,5500,0.0,0,False
TE685MP2QQ0JFNAFAMZ,tecno camon 20 6.67-inch 256gb+8gb ram-64 mp-battery-5000mah- //wz// - ipb,Tecno,28490,6.67,8,256,5000,0.0,0,False
RE851MP2WEBRGNAFAMZ,realme c30s,Realme,13790,6.5,3,64,5000,0.0,0,False
SA948MP1TJO04NAFAMZ,samsung galaxy m33 5g,Samsung,35999,6.6,6,128,6000,4.7,3,False
IN213MP1PD9CNNAFAMZ,infinix hot 30 play,Infinix,18650,6.82,8,128,6000,0.0,0,False
SA948MP34IJX0NAFAMZ,samsung galaxy m33 5g,Samsung,35999,6.6,6,128,6000,0.0,0,False
OP896MP3350S2NAFAMZ,oppo  a18,Oppo,20699,6.56,4,128,5000,0.0,0,False
IN213MP1XJP6BNAFAMZ,infinix hot 30 play,Infinix,18200,6.82,8,128,6000,0.0,0,False
IN213MP2LHONANAFAMZ,infinix hot 30i,Infinix,16880,6.6,4,128,5000,0.0,0,False
XI996MP2RTLBNNAFAMZ,xiaomi redmi a2 plus,XIAOMI,12699,6.52,2,32,5000,0.0,0,False
IN213MP2GXOFMNAFAMZ,infinix smart 7 plus,Infinix,13660,6.6,3,64,6000,0.0,0,False
TE685MP2WVPZENAFAMZ,tecno camon 20,Tecno,28399,6.67,8,256,5000,0.0,0,False
SA948MP019FWHNAFAMZ,samsung galaxy a04s,Samsung,20999,6.5,4,64,5000,5.0,3,False
SA948MP33G9S7NAFAMZ,samsung galaxy f23 5g,Samsung,31500,6.6,6,128,5000,4.0,1,False
XI996MP2T7TBHNAFAMZ,xiaomi redmi 12c,XIAOMI,19250,6.71,4,128,5000,0.0,0,False
IT910MP1WK26JNAFAMZ,itel a60s,Itel,12399,6.6,4,64,5000,0.0,0,False
IN213MP2DU5I4NAFAMZ,infinix smart 7 plus,Infinix,13499,6.6,3,64,6000,0.0,0,False
TE685MP0HSC7VNAFAMZ,tecno spark 8p,Tecno,17800,6.6,4,128,5000,0.0,0,False
IT910MP1VG5NJNAFAMZ,itel a60s,Itel,12795,6.6,8,128,5000,0.0,0,False
TE685MP2Q84ZWNAFAMZ,tecno spark 10c,Tecno,16899,6.6,4,128,5000,5.0,1,False
NO891MP30QIOPNAFAMZ,nokia c31,Nokia,17000,6.75,4,64,5050,0.0,0,False
SA948MP30X1O5NAFAMZ,samsung galaxy a04s,Samsung,28700,6.5,4,128,5000,0.0,0,False
IN213MP34UEJ3NAFAMZ,"infinix smart 7 plus 6.6"" hd+",Infinix,14399,6.6,3,64,6000,0.0,0,False
XI996MP2KOWX5NAFAMZ,xiaomi redmi a1+ (plus),XIAOMI,13995,6.52,2,32,5000,5.0,3,False
IT910MP39S32MNAFAMZ,itel a60,Itel,10999,6.6,2,32,5000,0.0,0,False
TE685MP252FBCNAFAMZ,"tecno spark 10 6.6""128gb storage +8+8gb ram",Tecno,21545,6.6,8,128,5000,0.0,0,False
IN213MP33H3IKNAFAMZ,"infinix note 30 pro-6.67""256gb rom+upto 16gb ram-108/32mp camera-5000mah+pw-gifts..van",Infinix,44895,6.67,16,256,5000,0.0,0,False
SA948MP1NVBD2NAFAMZ,samsung galaxy f13,Samsung,25699,6.6,4,64,6000,4.4,9,False
GI271EL0JVBFFNAFAMZ,gionee f6 5.7-inch (3gb,Gionee,22458,5.7,3,32,2970,0.0,0,False
XI996MP1POO9INAFAMZ,xiaomi redmi a2 plus,XIAOMI,13500,6.52,3,64,5000,0.0,0,False
IT910MP1VHBZWNAFAMZ,itel a60,Itel,10299,6.6,2,32,5000,0.0,0,False
IT910MP2JHSUTNAFAMZ,"itel s23 6.6""",Itel,14699,6.6,8,128,5000,5.0,1,False
SA948MP12L9CTNAFAMZ,samsung galaxy a04s,Samsung,20599,6.5,4,64,5000,0.0,0,False
TE685MP305KFZNAFAMZ,"tecno spark 10c .display 6.6""..128gb+8gb ram.. 16mp dual sim 5000mah",Tecno,18300,6.6,8,128,5000,0.0,0,False
IT910MP22WR30NAFAMZ,"itel  a18s - 5""display - 32gb rom - 2gb ram - 2400mah - 5.0mp - 2.0mp - orange ",Itel,7699,5.0,2,32,2400,0.0,0,False
UM548MP1SC0K9NAFAMZ,"umidigi c1&g1 32gb+3gb 5150mah 6.52"" quad core 4g android 12 dual sim smartphone",UMIDIGI,13399,6.52,3,32,5150,0.0,0,False
IN213MP2TD0KSNAFAMZ,infinix smart 7 hd,Infinix,12900,7.0,2,64,5000,0.0,0,False
IN213MP36FU0LNAFAMZ,"infinix smart 7 hd 6.6"" hd+",Infinix,12490,7.0,2,64,5000,4.3,12,False
UL031MP1VIDFGNAFAMZ,ulefone note 12p smartphone 4gb+64gb 6.82 inch 13mp rear camera 7700mah,Ulefone,20499,6.82,4,64,7700,0.0,0,False
OP896MP26Y5TUNAFAMZ,oppo a58,Oppo,25299,6.72,6,128,5000,0.0,0,False
IN213MP09260NNAFAMZ,infinix hot 11 play,Infinix,15499,6.82,4,64,6000,0.0,0,False
IT910MP2G09SXNAFAMZ,"itel a18  ;5.0"" ;",Itel,7499,5.0,1,32,2400,0.0,0,False
IN213MP2W6JBDNAFAMZ,infinix hot 30 play,Infinix,19299,6.82,8,128,6000,0.0,0,False
OP896MP2A31OZNAFAMZ,oppo a78,Oppo,34699,6.43,8,256,5000,0.0,0,False
TE685MP2F0A8FNAFAMZ,"tecno pop 7 6.6"" display upto 4gb extended ram + 64gb rom",Tecno,12645,6.6,4,64,5000,0.0,0,False
XI996MP2Z65D9NAFAMZ,xiaomi redmi 12c,XIAOMI,19550,6.71,4,128,5000,0.0,0,False
IN213MP2CJTXNNAFAMZ,infinix smart 7 hd dual sim 4g - 6.6'' - 64gb+ 2gb up to 4gb ram  - 5000mah ce13,Infinix,12999,7.0,2,64,5000,0.0,0,False
IN213MP0SNBTJNAFAMZ,infinix hot 11 play,Infinix,15588,6.82,4,64,6000,0.0,0,False
BL894MP29GD3RNAFAMZ,blackview bv8900,Blackview,39850,6.5,8,256,10000,0.0,0,False
SA948MP2R1G4VNAFAMZ,samsung galaxy a04s,Samsung,22499,6.5,4,128,5000,0.0,0,False
IT910MP2HZ4HPNAFAMZ,itel a60s,Itel,12999,6.6,4,128,5000,0.0,0,False
OP896MP39VJZYNAFAMZ,"oppo a38 - 6.56"" screen 4gb/128gb storage",Oppo,22995,6.56,4,128,5000,0.0,0,False
TE685MP2CV5IENAFAMZ,tecno pop 7 pro,Tecno,14220,6.6,4,64,5000,5.0,1,False
TE685MP0NX40GNAFAMZ,tecno spark 8p,Tecno,17700,6.6,4,128,5000,0.0,0,False
TE685MP331VI6NAFAMZ,"tecno spark 10c //disp 6.6""// 128gb+8gb ram// 16mp// 5000mah//ksly+ph+r+w",Tecno,19199,6.6,8,128,5000,0.0,0,False
SA948MP2P7Z4INAFAMZ,samsung galaxy a14 4g,Samsung,20499,6.6,4,64,5000,0.0,0,False
RE851MP32RBZ5NAFAMZ,realme c33 6.5'' display,Realme,20990,6.5,4,128,5000,0.0,0,False
OP896MP2T4X1VNAFAMZ,oppo a78,Oppo,34999,6.43,8,256,5000,0.0,0,False
SA948MP2XFEVUNAFAMZ,samsung galaxy a04e,Samsung,13599,6.5,3,32,5000,0.0,0,False
TE685MP28K3ITNAFAMZ,tecno spark 10,Tecno,20399,6.6,16,128,5000,0.0,0,False
SA948MP219K9GNAFAMZ,samsung galaxy a14,Samsung,23499,6.6,4,128,5000,4.3,3,False
SA948MP30JM5CNAFAMZ,samsung galaxy a24 4g,Samsung,32199,6.5,6,128,5000,0.0,0,False
TE685MP35KTAKNAFAMZ,tecno pop 7 pro,Tecno,13499,6.6,3,64,5000,0.0,0,False
TE685MP1TMLJANAFAMZ,tecno spark 10c,Tecno,17600,6.6,4,128,5000,0.0,0,False
SA948MP1WGJVSNAFAMZ,samsung galaxy a14,Samsung,20350,6.6,4,64,5000,4.5,2,False
TE685MP1VRP7FNAFAMZ,tecno pop 7 pro,Tecno,13599,6.6,3,64,5000,5.0,1,False
IN213MP34R0MQNAFAMZ,infinix smart 7 plus,Infinix,13799,6.6,3,64,6000,0.0,0,False
TE685MP39JLWVNAFAMZ,tecno spark 8p,Tecno,18000,6.6,4,128,5000,5.0,1,False
SA948MP2Z6Y29NAFAMZ,samsung galaxy a14 4g,Samsung,24295,6.6,4,128,5000,0.0,0,False
TE685MP1R80JPNAFAMZ,tecno spark 10 pro,Tecno,25400,6.8,8,256,5000,0.0,0,False
IN213MP2YO3QCNAFAMZ,infinix note 30 4g,Infinix,29590,6.66,8,256,5000,0.0,0,False
IT910MP0BRKORNAFAMZ,itel a18,Itel,7599,5.0,1,32,2400,0.0,0,False
SA948MP32AGL4NAFAMZ,samsung galaxy a04s,Samsung,20599,6.5,4,64,5000,0.0,0,False
OP896MP2PC3TANAFAMZ,oppo a18,Oppo,20599,6.56,4,128,5000,0.0,0,False
XI996MP0AJP3HNAFAMZ,xiaomi redmi a1+ (plus),XIAOMI,13450,6.52,2,32,5000,4.3,4,False
